,genome_id,genome_name,taxon_id,ampicillin,amoxicillin_clavulanic_acid,cefoxitin,ceftriaxone,chloramphenicol,ciprofloxacin,gentamicin,streptomycin,tetracycline,trimethoprim_sulphamethoxazole,meropenem,cefepime,ceftazidime,piperacillin_tazobactam,amikacin,ampicillin_sulbactam,cefotaxime,cefalothin,ertapenem,imipenem,levofloxacin,nitrofurantoin,tigecycline,cefazolin,aztreonam,cefuroxime,tobramycin,trimethoprim,amoxicillin,colistin,norfloxacin,sulfamethoxazole
3324,562.45618,Escherichia coli strain EC_59,562,resistant,,,resistant,susceptible,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,,,,susceptible,resistant,resistant,,resistant,susceptible,,,,,,,
3325,562.45620,Escherichia coli strain EC_60,562,resistant,,,resistant,resistant,susceptible,susceptible,resistant,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,,,,susceptible,susceptible,susceptible,,resistant,intermediate,,,,,,,
3326,562.45623,Escherichia coli strain EC_61,562,resistant,,,susceptible,susceptible,resistant,susceptible,resistant,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,,,,susceptible,resistant,resistant,,susceptible,susceptible,,,,,,,
3327,562.45672,Escherichia coli strain EC_62,562,susceptible,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,,,,
3328,562.45612,Escherichia coli strain EC_63,562,resistant,,,susceptible,susceptible,susceptible,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,,,,
3329,562.45613,Escherichia coli strain EC_64,562,resistant,,,susceptible,susceptible,intermediate,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,intermediate,resistant,,susceptible,susceptible,,,,,,,
3330,562.45627,Escherichia coli strain EC_65,562,susceptible,,,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,,,,
3331,562.45589,Escherichia coli strain EC_66,562,resistant,,,susceptible,susceptible,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,intermediate,,intermediate,susceptible,,,,,,,
3332,562.45614,Escherichia coli strain EC_67,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,resistant,,susceptible,susceptible,,,,,,,
3333,562.45608,Escherichia coli strain EC_68,562,susceptible,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,susceptible,susceptible,,,,,,,
3334,562.45609,Escherichia coli strain EC_71,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,resistant,,intermediate,susceptible,,,,,,,
3335,562.45590,Escherichia coli strain EC_72,562,intermediate,,,susceptible,resistant,susceptible,susceptible,resistant,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,,,,
3336,562.45604,Escherichia coli strain EC_73,562,resistant,,,susceptible,susceptible,intermediate,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,,,,
3337,562.45605,Escherichia coli strain EC_74,562,resistant,,,resistant,resistant,resistant,resistant,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,resistant,susceptible,,,,,,,
3338,562.45606,Escherichia coli strain EC_75,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,resistant,,susceptible,susceptible,,,,,,,
3339,562.45594,Escherichia coli strain EC_76,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,susceptible,susceptible,,,,,,,
3340,562.45600,Escherichia coli strain EC_77,562,resistant,,,susceptible,susceptible,intermediate,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,,,,
3341,562.45599,Escherichia coli strain EC_78,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,intermediate,susceptible,,,,,,,
3342,562.45593,Escherichia coli strain EC_79,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,susceptible,susceptible,,,,,,,
3343,562.45610,Escherichia coli strain EC_80,562,resistant,,,susceptible,susceptible,intermediate,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,,,,susceptible,susceptible,susceptible,,susceptible,susceptible,,,,,,,
3344,562.45597,Escherichia coli strain EC_81,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,susceptible,susceptible,,,,,,,
3345,562.45603,Escherichia coli strain EC_82,562,susceptible,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,resistant,,susceptible,susceptible,,,,,,,
3346,562.45592,Escherichia coli strain EC_83,562,resistant,,,resistant,resistant,resistant,intermediate,resistant,,susceptible,susceptible,resistant,resistant,susceptible,susceptible,susceptible,,,,susceptible,resistant,resistant,,resistant,resistant,,,,,,,
3347,562.45602,Escherichia coli strain EC_84,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,resistant,,intermediate,susceptible,,,,,,,
3348,562.45591,Escherichia coli strain EC_85,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,,,,susceptible,resistant,resistant,,intermediate,susceptible,,,,,,,
3349,562.45607,Escherichia coli strain EC_88,562,resistant,,,resistant,resistant,resistant,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,intermediate,susceptible,,resistant,susceptible,,,,,,,
3350,562.45587,Escherichia coli strain EC_89,562,resistant,,,susceptible,susceptible,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,intermediate,,intermediate,susceptible,,,,,,,
3351,562.45596,Escherichia coli strain EC_90,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,resistant,,susceptible,susceptible,,,,,,,
3352,562.45601,Escherichia coli strain EC_92,562,resistant,,,susceptible,susceptible,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,susceptible,susceptible,,,,,,,
3353,562.45598,Escherichia coli strain EC_94,562,susceptible,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,susceptible,susceptible,,,,,,,
3354,562.45585,Escherichia coli strain EC_95,562,resistant,,,susceptible,susceptible,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,resistant,,susceptible,susceptible,,,,,,,
3355,562.45595,Escherichia coli strain EC_96,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,intermediate,susceptible,,,,,,,
3356,562.45611,Escherichia coli strain EC_97,562,resistant,,,susceptible,susceptible,resistant,susceptible,resistant,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,intermediate,,susceptible,susceptible,,,,,,,
3357,562.45588,Escherichia coli strain EC_98,562,resistant,,,resistant,susceptible,resistant,susceptible,intermediate,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,,,susceptible,resistant,susceptible,,resistant,susceptible,,,,,,,
3358,562.58773,Escherichia coli strain ENV103,562,resistant,susceptible,susceptible,susceptible,resistant,intermediate,susceptible,,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,susceptible,resistant,,resistant,susceptible,
3359,562.58774,Escherichia coli strain ENV190,562,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,
3360,562.58775,Escherichia coli strain ENV210,562,resistant,intermediate,susceptible,resistant,resistant,resistant,resistant,,resistant,resistant,susceptible,resistant,intermediate,susceptible,susceptible,resistant,resistant,,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,resistant,resistant,resistant,,resistant,resistant,
3361,562.58776,Escherichia coli strain ENV222,562,resistant,intermediate,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,susceptible,susceptible,intermediate,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,
3362,562.58777,Escherichia coli strain ENV225,562,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,resistant,resistant,,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,intermediate,resistant,,susceptible,susceptible,
3363,562.58779,Escherichia coli strain ENV228,562,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,susceptible,susceptible,,susceptible,susceptible,
3364,562.58778,Escherichia coli strain ENV233,562,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,
3365,562.58780,Escherichia coli strain ENV235,562,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,
3366,562.58781,Escherichia coli strain ENV316,562,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,
3367,562.58782,Escherichia coli strain ENV317,562,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,
3368,562.58783,Escherichia coli strain ENV323,562,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,
3369,562.58784,Escherichia coli strain ENV326,562,resistant,resistant,susceptible,susceptible,resistant,susceptible,susceptible,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,intermediate,resistant,,susceptible,susceptible,
3370,562.58785,Escherichia coli strain ENV388,562,resistant,intermediate,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,
3371,562.58786,Escherichia coli strain ENV463,562,intermediate,resistant,resistant,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,
3372,562.58769,Escherichia coli strain ENV49,562,intermediate,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,intermediate,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,
3373,562.58770,Escherichia coli strain ENV66,562,resistant,resistant,susceptible,susceptible,resistant,susceptible,susceptible,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,intermediate,susceptible,,resistant,resistant,
3374,562.58787,Escherichia coli strain ENV663,562,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,
3375,562.58788,Escherichia coli strain ENV665,562,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,intermediate,resistant,,susceptible,susceptible,
3376,562.58771,Escherichia coli strain ENV68,562,resistant,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,resistant,resistant,,susceptible,susceptible,
3377,562.58789,Escherichia coli strain ENV684,562,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,
3378,562.58791,Escherichia coli strain ENV704,562,resistant,susceptible,intermediate,susceptible,resistant,resistant,susceptible,,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,susceptible,susceptible,resistant,susceptible,susceptible,,susceptible,resistant,resistant,resistant,,resistant,resistant,
3379,562.58790,Escherichia coli strain ENV727,562,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,resistant,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,intermediate,resistant,,susceptible,intermediate,
3380,562.58792,Escherichia coli strain ENV737,562,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,
3381,562.58772,Escherichia coli strain ENV76,562,resistant,resistant,susceptible,susceptible,resistant,intermediate,susceptible,,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,intermediate,susceptible,,resistant,resistant,
3382,562.19638,Escherichia coli strain ESBL-SIPE-13,562,,,,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383,562.19637,Escherichia coli strain ESBL-SIUE-16,562,,,,resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3384,562.65794,Escherichia coli strain ESBL232B15_13_2E,562,resistant,susceptible,,,resistant,resistant,resistant,,,,,intermediate,resistant,,,,resistant,,susceptible,,,,,,,,,,,,,
3385,562.65795,Escherichia coli strain ESBL370B15_13_2A,562,resistant,susceptible,,,resistant,resistant,resistant,,,,,intermediate,resistant,,,,resistant,,susceptible,,,,,,,,,,,,,
3386,562.65793,Escherichia coli strain ESBL37B15_13_1E,562,resistant,susceptible,,,resistant,resistant,resistant,,,,,intermediate,resistant,,,,resistant,,susceptible,,,,,,,,,,,,,
3387,562.12961,Escherichia coli strain F1-8-ERB4,562,resistant,susceptible,susceptible,,,susceptible,resistant,,,,susceptible,susceptible,resistant,susceptible,susceptible,,intermediate,resistant,susceptible,,,,intermediate,,resistant,resistant,intermediate,susceptible,,,,
3388,562.57440,Escherichia coli strain F1_2_ERB1,562,resistant,susceptible,,,,resistant,resistant,,,,,,susceptible,susceptible,,,resistant,resistant,,,,,,,,resistant,resistant,resistant,,,,
3389,562.57441,Escherichia coli strain F1_7_ERB1,562,resistant,susceptible,,,,resistant,resistant,,,,,,resistant,susceptible,,,resistant,resistant,,,,,,,,resistant,intermediate,resistant,,,,
3390,562.57448,Escherichia coli strain F1_7_ERG10B,562,resistant,susceptible,,,,resistant,resistant,,,,,,resistant,susceptible,,,resistant,resistant,,,,,,,,resistant,resistant,resistant,,,,
3391,562.57442,Escherichia coli strain F1_8_ERB12,562,resistant,susceptible,,,,susceptible,resistant,,,,,,susceptible,susceptible,,,resistant,resistant,,,,,,,,resistant,intermediate,resistant,,,,
3392,562.57443,Escherichia coli strain F1_8_ERG5,562,resistant,susceptible,,,,susceptible,resistant,,,,,,resistant,susceptible,,,resistant,resistant,,,,,,,,resistant,resistant,susceptible,,,,
3393,562.57446,Escherichia coli strain F1_9_ERB1,562,resistant,susceptible,,,,resistant,resistant,,,,,,intermediate,susceptible,,,resistant,resistant,,,,,,,,resistant,resistant,resistant,,,,
3394,562.42761,Escherichia coli strain FDA-CDC-AR_0020,562,resistant,resistant,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,susceptible,susceptible,resistant,,susceptible,resistant,susceptible,,susceptible,,,,,
3395,562.42762,Escherichia coli strain FDA-CDC-AR_0084,562,resistant,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,resistant,susceptible,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,resistant,,susceptible,susceptible,susceptible,,susceptible,,,,,
3396,562.7619,Escherichia coli strain G100788-1A,562,susceptible,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,susceptible,,,susceptible,susceptible
3397,562.7755,Escherichia coli strain G302544,562,resistant,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,susceptible,,,susceptible,susceptible
3398,562.7720,Escherichia coli strain G302551,562,resistant,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,resistant,,,susceptible,resistant
3399,562.7794,Escherichia coli strain G303212,562,resistant,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,resistant,,,susceptible,resistant
3400,562.7772,Escherichia coli strain G400792,562,susceptible,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,susceptible,,,susceptible,susceptible
3401,562.7671,Escherichia coli strain G400871,562,resistant,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,resistant,,,susceptible,resistant
3402,562.7633,Escherichia coli strain G401436,562,resistant,,,susceptible,susceptible,susceptible,susceptible,resistant,resistant,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,resistant,,,susceptible,resistant
3403,562.7786,Escherichia coli strain G401529,562,susceptible,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,resistant,,,susceptible,resistant
3404,562.7647,Escherichia coli strain G500007,562,resistant,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,susceptible,,,susceptible,susceptible
3405,562.7793,Escherichia coli strain G500297-1,562,susceptible,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,susceptible,,,susceptible,susceptible
3406,562.7738,Escherichia coli strain G500407,562,susceptible,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,susceptible,,,susceptible,susceptible
3407,562.7740,Escherichia coli strain G500830,562,resistant,,,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,resistant,,,resistant,resistant
3408,562.7639,Escherichia coli strain G503854,562,resistant,,,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,susceptible,,,resistant,susceptible
3409,562.7744,Escherichia coli strain G504540,562,resistant,,,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,resistant,,,susceptible,resistant
3410,562.7775,Escherichia coli strain G603423,562,resistant,,,susceptible,resistant,resistant,susceptible,resistant,resistant,,susceptible,susceptible,susceptible,,susceptible,,,,,,,susceptible,,,,,susceptible,resistant,,,resistant,resistant
3411,562.7674,Escherichia coli strain G702074-2,562,resistant,,,resistant,susceptible,susceptible,susceptible,resistant,resistant,,susceptible,resistant,resistant,,susceptible,,,,,,,susceptible,,,,,susceptible,resistant,,,intermediate,resistant
3412,562.13502,Escherichia coli strain ICBEC7P,562,,,susceptible,,,resistant,resistant,,resistant,,,,,,,,resistant,,susceptible,,,,,,,,,,,,,
3413,562.19187,Escherichia coli strain JEONG-5084,562,resistant,intermediate,,,intermediate,,intermediate,intermediate,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3414,562.19188,Escherichia coli strain JEONG-5114,562,resistant,intermediate,,,susceptible,,intermediate,intermediate,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3415,562.19177,Escherichia coli strain JEONG-5120,562,resistant,resistant,,,susceptible,,intermediate,resistant,resistant,resistant,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3416,562.19178,Escherichia coli strain JEONG-5232,562,resistant,intermediate,,,susceptible,,intermediate,resistant,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3417,562.19179,Escherichia coli strain JEONG-5250,562,resistant,intermediate,,,susceptible,,intermediate,intermediate,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3418,562.19180,Escherichia coli strain JEONG-5298,562,resistant,susceptible,,,susceptible,,intermediate,intermediate,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3419,562.19189,Escherichia coli strain JEONG-5413,562,resistant,susceptible,,,intermediate,,intermediate,intermediate,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3420,562.19190,Escherichia coli strain JEONG-5446,562,resistant,resistant,,,resistant,,intermediate,resistant,susceptible,intermediate,,,,,susceptible,,,resistant,,,,,,,,,,,,intermediate,,
3421,562.19181,Escherichia coli strain JEONG-5453,562,resistant,intermediate,,,susceptible,,intermediate,intermediate,resistant,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3422,562.19182,Escherichia coli strain JEONG-5507,562,resistant,intermediate,,,susceptible,,intermediate,intermediate,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3423,562.19183,Escherichia coli strain JEONG-5511,562,resistant,intermediate,,,susceptible,,intermediate,intermediate,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3424,562.19184,Escherichia coli strain JEONG-5617,562,resistant,intermediate,,,susceptible,,intermediate,intermediate,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3425,562.19191,Escherichia coli strain JEONG-5650,562,resistant,intermediate,,,susceptible,,intermediate,intermediate,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3426,562.19185,Escherichia coli strain JEONG-5766,562,resistant,susceptible,,,susceptible,,intermediate,resistant,susceptible,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3427,562.19186,Escherichia coli strain JEONG-5776,562,resistant,resistant,,,susceptible,,intermediate,intermediate,susceptible,intermediate,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3428,562.28113,Escherichia coli strain JEONG-9566,562,resistant,susceptible,,,resistant,,intermediate,resistant,resistant,intermediate,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3429,562.28111,Escherichia coli strain JEONG-9567,562,resistant,susceptible,,,resistant,,intermediate,resistant,resistant,resistant,,,,,intermediate,,,resistant,,,,,,,,,,,,susceptible,,
3430,562.28114,Escherichia coli strain JEONG-9592,562,resistant,intermediate,,,susceptible,,intermediate,resistant,resistant,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3431,562.28982,Escherichia coli strain JEONG-9593,562,resistant,intermediate,,,susceptible,,intermediate,resistant,resistant,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3432,562.28981,Escherichia coli strain JEONG-9594,562,resistant,intermediate,,,susceptible,,intermediate,resistant,resistant,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3433,562.28810,Escherichia coli strain JEONG-9596,562,resistant,intermediate,,,susceptible,,intermediate,intermediate,resistant,susceptible,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3434,562.28811,Escherichia coli strain JEONG-9597,562,resistant,intermediate,,,susceptible,,intermediate,intermediate,resistant,resistant,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3435,562.28112,Escherichia coli strain JEONG-9598,562,resistant,intermediate,,,resistant,,intermediate,intermediate,resistant,intermediate,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
3436,562.29002,Escherichia coli strain JEONG-9599,562,resistant,intermediate,,,resistant,,intermediate,intermediate,resistant,intermediate,,,,,intermediate,,,resistant,,,,,,,,,,,,intermediate,,
