,genome_id,genome_name,taxon_id,amoxicillin_clavulanic_acid,ampicillin,azithromycin,cefoxitin,ceftiofur,chloramphenicol,ciprofloxacin,gentamicin,kanamycin,nalidixic_acid,streptomycin,sulfonamides,tetracycline,trimethoprim_sulphamethoxazole,spectinomycin,trimethoprim,ceftazidime,ceftriaxone,sulfisoxazole,netilmicin,cephalosporins,furazolidone
2815,90370.2706,Salmonella enterica subsp. enterica serovar Typhi strain 311189_244103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2816,90370.2707,Salmonella enterica subsp. enterica serovar Typhi strain 311189_244186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2817,90370.2709,Salmonella enterica subsp. enterica serovar Typhi strain 311189_245103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2818,90370.3149,Salmonella enterica subsp. enterica serovar Typhi strain 311189_245186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2819,90370.2710,Salmonella enterica subsp. enterica serovar Typhi strain 311189_246103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2820,90370.2933,Salmonella enterica subsp. enterica serovar Typhi strain 311189_246186,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2821,90370.2932,Salmonella enterica subsp. enterica serovar Typhi strain 311189_247103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2822,90370.3150,Salmonella enterica subsp. enterica serovar Typhi strain 311189_247186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2823,90370.2711,Salmonella enterica subsp. enterica serovar Typhi strain 311189_248186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2824,90370.3151,Salmonella enterica subsp. enterica serovar Typhi strain 311189_249103,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2825,90370.2931,Salmonella enterica subsp. enterica serovar Typhi strain 311189_249186,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2826,90370.3153,Salmonella enterica subsp. enterica serovar Typhi strain 311189_250103,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2827,90370.2712,Salmonella enterica subsp. enterica serovar Typhi strain 311189_250186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2828,90370.2713,Salmonella enterica subsp. enterica serovar Typhi strain 311189_251103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2829,90370.2714,Salmonella enterica subsp. enterica serovar Typhi strain 311189_251186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2830,90370.2715,Salmonella enterica subsp. enterica serovar Typhi strain 311189_252186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2831,90370.2716,Salmonella enterica subsp. enterica serovar Typhi strain 311189_253103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2832,90370.3154,Salmonella enterica subsp. enterica serovar Typhi strain 311189_253186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2833,90370.2717,Salmonella enterica subsp. enterica serovar Typhi strain 311189_254186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2834,90370.2718,Salmonella enterica subsp. enterica serovar Typhi strain 311189_255186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2835,90370.3152,Salmonella enterica subsp. enterica serovar Typhi strain 311189_256103,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2836,90370.3140,Salmonella enterica subsp. enterica serovar Typhi strain 311189_256186,90370,,susceptible,,,,resistant,susceptible,,,,,,,resistant,,,,susceptible,,,,
2837,90370.2934,Salmonella enterica subsp. enterica serovar Typhi strain 311189_257103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2838,90370.2719,Salmonella enterica subsp. enterica serovar Typhi strain 311189_257186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2839,90370.2935,Salmonella enterica subsp. enterica serovar Typhi strain 311189_258103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2840,90370.3155,Salmonella enterica subsp. enterica serovar Typhi strain 311189_258186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2841,90370.2720,Salmonella enterica subsp. enterica serovar Typhi strain 311189_259103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2842,90370.2721,Salmonella enterica subsp. enterica serovar Typhi strain 311189_259186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2843,90370.3157,Salmonella enterica subsp. enterica serovar Typhi strain 311189_261186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2844,90370.2936,Salmonella enterica subsp. enterica serovar Typhi strain 311189_262103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2845,90370.2881,Salmonella enterica subsp. enterica serovar Typhi strain 311189_262186,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2846,90370.2724,Salmonella enterica subsp. enterica serovar Typhi strain 311189_263103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2847,90370.2723,Salmonella enterica subsp. enterica serovar Typhi strain 311189_263186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2848,90370.2722,Salmonella enterica subsp. enterica serovar Typhi strain 311189_264103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2849,90370.2725,Salmonella enterica subsp. enterica serovar Typhi strain 311189_264186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2850,90370.2726,Salmonella enterica subsp. enterica serovar Typhi strain 311189_265103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2851,90370.2904,Salmonella enterica subsp. enterica serovar Typhi strain 311189_265186,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
2852,90370.3156,Salmonella enterica subsp. enterica serovar Typhi strain 311189_266186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2853,90370.2937,Salmonella enterica subsp. enterica serovar Typhi strain 311189_267186,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2854,90370.2679,Salmonella enterica subsp. enterica serovar Typhi strain 311189_268103,90370,,resistant,,,,susceptible,susceptible,,,,,,,susceptible,,,,resistant,,,,
2855,90370.3142,Salmonella enterica subsp. enterica serovar Typhi strain 311189_268186,90370,,resistant,,,,resistant,susceptible,,,,,,,resistant,,,,susceptible,,,,
2856,90370.2938,Salmonella enterica subsp. enterica serovar Typhi strain 311189_269103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2857,90370.3158,Salmonella enterica subsp. enterica serovar Typhi strain 311189_269186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2858,90370.2939,Salmonella enterica subsp. enterica serovar Typhi strain 311189_270103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2859,90370.2727,Salmonella enterica subsp. enterica serovar Typhi strain 311189_270186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2860,90370.2941,Salmonella enterica subsp. enterica serovar Typhi strain 311189_271103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2861,90370.2882,Salmonella enterica subsp. enterica serovar Typhi strain 311189_271186,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2862,90370.2940,Salmonella enterica subsp. enterica serovar Typhi strain 311189_272103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2863,90370.2942,Salmonella enterica subsp. enterica serovar Typhi strain 311189_272186,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2864,90370.2943,Salmonella enterica subsp. enterica serovar Typhi strain 311189_273103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2865,90370.2728,Salmonella enterica subsp. enterica serovar Typhi strain 311189_273186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2866,90370.2944,Salmonella enterica subsp. enterica serovar Typhi strain 311189_274103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2867,90370.2729,Salmonella enterica subsp. enterica serovar Typhi strain 311189_275103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2868,90370.2945,Salmonella enterica subsp. enterica serovar Typhi strain 311189_276103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2869,90370.3159,Salmonella enterica subsp. enterica serovar Typhi strain 311189_276186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2870,90370.2946,Salmonella enterica subsp. enterica serovar Typhi strain 311189_277103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2871,90370.2924,Salmonella enterica subsp. enterica serovar Typhi strain 311189_277186,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2872,90370.2947,Salmonella enterica subsp. enterica serovar Typhi strain 311189_278103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2873,90370.2730,Salmonella enterica subsp. enterica serovar Typhi strain 311189_278186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2874,90370.2731,Salmonella enterica subsp. enterica serovar Typhi strain 311189_279103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2875,90370.2883,Salmonella enterica subsp. enterica serovar Typhi strain 311189_279186,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2876,90370.3160,Salmonella enterica subsp. enterica serovar Typhi strain 311189_280186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2877,90370.2884,Salmonella enterica subsp. enterica serovar Typhi strain 311189_281186,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2878,90370.2948,Salmonella enterica subsp. enterica serovar Typhi strain 311189_282103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2879,90370.2901,Salmonella enterica subsp. enterica serovar Typhi strain 311189_282186,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
2880,90370.2949,Salmonella enterica subsp. enterica serovar Typhi strain 311189_284103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2881,90370.2905,Salmonella enterica subsp. enterica serovar Typhi strain 311189_284186,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
2882,90370.2950,Salmonella enterica subsp. enterica serovar Typhi strain 311189_285103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2883,90370.2732,Salmonella enterica subsp. enterica serovar Typhi strain 311189_285186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2884,90370.2733,Salmonella enterica subsp. enterica serovar Typhi strain 311189_286103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2885,90370.2734,Salmonella enterica subsp. enterica serovar Typhi strain 311189_286186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2886,90370.2735,Salmonella enterica subsp. enterica serovar Typhi strain 311189_287103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2887,90370.2736,Salmonella enterica subsp. enterica serovar Typhi strain 311189_287186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2888,90370.2737,Salmonella enterica subsp. enterica serovar Typhi strain 311189_288186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2889,90370.2951,Salmonella enterica subsp. enterica serovar Typhi strain 311189_289103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2890,90370.2738,Salmonella enterica subsp. enterica serovar Typhi strain 311189_290103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2891,90370.3161,Salmonella enterica subsp. enterica serovar Typhi strain 311189_290186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2892,90370.2739,Salmonella enterica subsp. enterica serovar Typhi strain 311189_291103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2893,90370.2885,Salmonella enterica subsp. enterica serovar Typhi strain 311189_291186,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2894,90370.2740,Salmonella enterica subsp. enterica serovar Typhi strain 311189_292103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2895,90370.3163,Salmonella enterica subsp. enterica serovar Typhi strain 311189_292186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2896,90370.2741,Salmonella enterica subsp. enterica serovar Typhi strain 311189_293103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2897,90370.2742,Salmonella enterica subsp. enterica serovar Typhi strain 311189_293186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2898,90370.2952,Salmonella enterica subsp. enterica serovar Typhi strain 311189_294103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2899,90370.2743,Salmonella enterica subsp. enterica serovar Typhi strain 311189_295103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2900,90370.2886,Salmonella enterica subsp. enterica serovar Typhi strain 311189_296186,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2901,90370.2744,Salmonella enterica subsp. enterica serovar Typhi strain 311189_301186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2902,90370.2954,Salmonella enterica subsp. enterica serovar Typhi strain 311189_302103,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2903,90370.2746,Salmonella enterica subsp. enterica serovar Typhi strain 311189_302186,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2904,90370.2745,Salmonella enterica subsp. enterica serovar Typhi strain 311189_303103,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2905,90370.3162,Salmonella enterica subsp. enterica serovar Typhi strain 311189_303186,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2906,90370.2747,Salmonella enterica subsp. enterica serovar Typhi strain 343076_201101,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2907,90370.2750,Salmonella enterica subsp. enterica serovar Typhi strain 343076_201196,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2908,90370.2889,Salmonella enterica subsp. enterica serovar Typhi strain 343076_202113,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2909,90370.3002,Salmonella enterica subsp. enterica serovar Typhi strain 343076_202184,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2910,90370.3003,Salmonella enterica subsp. enterica serovar Typhi strain 343076_203125,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2911,90370.2955,Salmonella enterica subsp. enterica serovar Typhi strain 343076_203172,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2912,90370.2749,Salmonella enterica subsp. enterica serovar Typhi strain 343076_204137,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2913,90370.2956,Salmonella enterica subsp. enterica serovar Typhi strain 343076_204160,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2914,90370.2748,Salmonella enterica subsp. enterica serovar Typhi strain 343076_205148,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2915,90370.3167,Salmonella enterica subsp. enterica serovar Typhi strain 343076_205149,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2916,90370.3005,Salmonella enterica subsp. enterica serovar Typhi strain 343076_206136,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2917,90370.2957,Salmonella enterica subsp. enterica serovar Typhi strain 343076_206161,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2918,90370.2751,Salmonella enterica subsp. enterica serovar Typhi strain 343076_207124,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2919,90370.2958,Salmonella enterica subsp. enterica serovar Typhi strain 343076_207173,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2920,90370.3168,Salmonella enterica subsp. enterica serovar Typhi strain 343076_208112,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2921,90370.2894,Salmonella enterica subsp. enterica serovar Typhi strain 343076_209102,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2922,90370.2754,Salmonella enterica subsp. enterica serovar Typhi strain 343076_209195,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2923,90370.2753,Salmonella enterica subsp. enterica serovar Typhi strain 343076_210114,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2924,90370.3006,Salmonella enterica subsp. enterica serovar Typhi strain 343076_210183,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2925,90370.2752,Salmonella enterica subsp. enterica serovar Typhi strain 343076_211126,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2926,90370.2755,Salmonella enterica subsp. enterica serovar Typhi strain 343076_211171,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2927,90370.2893,Salmonella enterica subsp. enterica serovar Typhi strain 343076_212138,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2928,90370.2756,Salmonella enterica subsp. enterica serovar Typhi strain 343076_212159,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2929,90370.2757,Salmonella enterica subsp. enterica serovar Typhi strain 343076_213147,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2930,90370.3169,Salmonella enterica subsp. enterica serovar Typhi strain 343076_213150,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2931,90370.2758,Salmonella enterica subsp. enterica serovar Typhi strain 343076_214135,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2932,90370.3007,Salmonella enterica subsp. enterica serovar Typhi strain 343076_214162,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2933,90370.2759,Salmonella enterica subsp. enterica serovar Typhi strain 343076_215123,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2934,90370.3008,Salmonella enterica subsp. enterica serovar Typhi strain 343076_215174,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2935,90370.3170,Salmonella enterica subsp. enterica serovar Typhi strain 343076_217103,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2936,90370.2760,Salmonella enterica subsp. enterica serovar Typhi strain 343076_217194,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2937,90370.2761,Salmonella enterica subsp. enterica serovar Typhi strain 343076_218115,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2938,90370.2762,Salmonella enterica subsp. enterica serovar Typhi strain 343076_218182,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2939,90370.2920,Salmonella enterica subsp. enterica serovar Typhi strain 343076_219127,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2940,90370.2763,Salmonella enterica subsp. enterica serovar Typhi strain 343076_219170,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2941,90370.3010,Salmonella enterica subsp. enterica serovar Typhi strain 343076_220139,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2942,90370.2764,Salmonella enterica subsp. enterica serovar Typhi strain 343076_220158,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2943,90370.2765,Salmonella enterica subsp. enterica serovar Typhi strain 343076_221146,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2944,90370.2766,Salmonella enterica subsp. enterica serovar Typhi strain 343076_221151,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2945,90370.2767,Salmonella enterica subsp. enterica serovar Typhi strain 343076_222134,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2946,90370.2768,Salmonella enterica subsp. enterica serovar Typhi strain 343076_222163,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2947,90370.2907,Salmonella enterica subsp. enterica serovar Typhi strain 343076_223122,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
2948,90370.2888,Salmonella enterica subsp. enterica serovar Typhi strain 343076_223175,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2949,90370.3009,Salmonella enterica subsp. enterica serovar Typhi strain 343076_224110,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2950,90370.3171,Salmonella enterica subsp. enterica serovar Typhi strain 343076_224187,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2951,90370.3012,Salmonella enterica subsp. enterica serovar Typhi strain 343076_225104,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2952,90370.2910,Salmonella enterica subsp. enterica serovar Typhi strain 343076_225193,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
2953,90370.3011,Salmonella enterica subsp. enterica serovar Typhi strain 343076_226116,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2954,90370.3172,Salmonella enterica subsp. enterica serovar Typhi strain 343076_226181,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2955,90370.2887,Salmonella enterica subsp. enterica serovar Typhi strain 343076_227128,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2956,90370.3014,Salmonella enterica subsp. enterica serovar Typhi strain 343076_228140,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2957,90370.2769,Salmonella enterica subsp. enterica serovar Typhi strain 343076_228157,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2958,90370.2770,Salmonella enterica subsp. enterica serovar Typhi strain 343076_229145,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2959,90370.3175,Salmonella enterica subsp. enterica serovar Typhi strain 343076_229152,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2960,90370.2909,Salmonella enterica subsp. enterica serovar Typhi strain 343076_230133,90370,,susceptible,,,,resistant,resistant,,,,,,,susceptible,,,,susceptible,,,,
2961,90370.3013,Salmonella enterica subsp. enterica serovar Typhi strain 343076_230164,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2962,90370.3015,Salmonella enterica subsp. enterica serovar Typhi strain 343076_231121,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2963,90370.3016,Salmonella enterica subsp. enterica serovar Typhi strain 343076_231176,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2964,90370.2771,Salmonella enterica subsp. enterica serovar Typhi strain 343076_232109,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2965,90370.2890,Salmonella enterica subsp. enterica serovar Typhi strain 343076_232188,90370,,susceptible,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2966,90370.2772,Salmonella enterica subsp. enterica serovar Typhi strain 343076_233105,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2967,90370.2959,Salmonella enterica subsp. enterica serovar Typhi strain 343076_233192,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2968,90370.2960,Salmonella enterica subsp. enterica serovar Typhi strain 343076_234117,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2969,90370.3017,Salmonella enterica subsp. enterica serovar Typhi strain 343076_234180,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2970,90370.3018,Salmonella enterica subsp. enterica serovar Typhi strain 343076_235168,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2971,90370.2961,Salmonella enterica subsp. enterica serovar Typhi strain 343076_236141,90370,,resistant,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2972,90370.3174,Salmonella enterica subsp. enterica serovar Typhi strain 343076_236156,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
2973,90370.3019,Salmonella enterica subsp. enterica serovar Typhi strain 343076_237144,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2974,90370.2773,Salmonella enterica subsp. enterica serovar Typhi strain 343076_237153,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2975,90370.2774,Salmonella enterica subsp. enterica serovar Typhi strain 343076_238132,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2976,90370.3164,Salmonella enterica subsp. enterica serovar Typhi strain 343076_238165,90370,,resistant,,,,resistant,susceptible,,,,,,,resistant,,,,susceptible,,,,
2977,90370.2775,Salmonella enterica subsp. enterica serovar Typhi strain 343076_239120,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2978,90370.2776,Salmonella enterica subsp. enterica serovar Typhi strain 343076_239177,90370,,resistant,,,,resistant,resistant,,,,,,,resistant,,,,susceptible,,,,
2979,90370.3020,Salmonella enterica subsp. enterica serovar Typhi strain 343076_240108,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2980,90370.3022,Salmonella enterica subsp. enterica serovar Typhi strain 343076_240189,90370,,susceptible,,,,susceptible,resistant,,,,,,,susceptible,,,,susceptible,,,,
2981,90370.3173,Salmonella enterica subsp. enterica serovar Typhi strain 343076_241106,90370,,susceptible,,,,susceptible,susceptible,,,,,,,susceptible,,,,susceptible,,,,
